cid	canonicalsmiles
47286162	C1CCN(CC1)C(=O)CNC(=O)CC2=CC=C(C=C2)F
47326206	CC1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)NC
51161800	CCN(CC)C(=O)CNC(=O)C1=CC=C(C=C1)Br
51161804	CCN(CC)C(=O)CNC(=O)C1=CC=C(C=C1)Cl
46104306	COC1=CC=C(C=C1)C(=O)NCCCNC(=O)C2CCCN2C(=O)CC3=CC=CS3
46171002	COC1=CC=C(C=C1)CC(=O)N2CCCC2C(=O)NCCCNC(=O)C3=CC=CC=C3
46201301	C1=CC=C(C=C1)COC(=O)C(CO)NC(=O)C2=NC=CN=C2
39361396	CC1=CC(=CC=C1)N(CC2=CC=CS2)CC(=O)O
39364508	C1=CC(=CC(=C1)F)N(CC2=CC=CS2)CC(=O)O
39381773	C1=CC(=CC(=C1)Cl)N(CC2=CC=CS2)CC(=O)O
40061850	C1=CC=C(C=C1)CCNC(=O)CNC(=O)C2=CC=NC=C2
43084387	C1=CC=C(C=C1)CNC(=O)CNCC2=CC=CC=N2
56269731	CC1CCCCN1C(=O)C2=CC(=C(C=C2)NC(=O)CNC(=O)CC3CCCCC3)C
56271137	COC1=CC=C(C=C1)C(=O)NCCNC(=O)CNC(=O)CC2CCCCC2
56271140	CN(CC1=CC=CC=C1)C2=CC=C(C=C2)NC(=O)CNC(=O)CC3CCCCC3
56271153	CCN(CC)C1=NC=C(C=C1)CNC(=O)CNC(=O)CC2CCCCC2
55773470	CCNC(=O)CN(CC)C(=O)CCNC(=O)NC1=CC=C(C=C1)Br
56023977	CC1CCN(CC1)CC2=CC=C(C=C2)CNC(=O)C3CCCN3C(=O)CC4=CC=CS4
56024798	CSC1=CC=C(C=C1)NC(=O)C2CCCN2C(=O)CC3=CC=CS3
56191912	C1CCCN(CC1)CC2=CC=C(C=C2)CNC(=O)C3CCCN3C(=O)CC4=CC=CS4
56203287	C1CCC(CC1)NC(=O)CNC(=O)C2CCCN2C(=O)C3=C(C=CC(=C3)Cl)Cl
54839899	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC(=C2)C(=O)NC
54841933	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC(=C2)C(=O)N(C)CC3=CC=CC=C3
54843827	CCN(CC)C(=O)C1=CC(=CC=C1)NC(=O)CNC2=CC=C(C=C2)C(=O)NCC3=CC=CC=C3
54843917	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=C(C=C2)C(=O)NCC3=CC=CC=C3
54844562	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC(=C2)C(=O)NCC3=CC=CC=C3
54846097	CCN(CC)C(=O)C1=CC(=CC=C1)NC(=O)CNC2=CC=C(C=C2)C(=O)NC
54846187	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=C(C=C2)C(=O)NC
54795450	CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)CCC2=CC=CC=C2N
54808608	CCCNC(=O)C1=CC=C(C=C1)NC(=O)CN(CC)C2=CC=CC=C2
54808777	CCCCNC(=O)C1=CC=C(C=C1)NC(=O)CN(CC)C2=CC=CC=C2
54808900	CC1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CN(C)CC3=CC=CC=C3
54809391	CCCN(CCC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC3=CC=CC=C32
54810235	CC1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNC3=CC=CC=C3
54811990	CCNC(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC=C2C(=O)N
54813958	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=C(C=C2)C
54815167	CC1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNC(C)C3=CC=CC=C3
54815339	C1CCCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNCCC3=CCCCC3
54815546	CC1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNCCC3=CCCCC3
54816328	CCNC(=O)C1=CC=C(C=C1)NC(=O)CNC2CCCCC2
54906200	CCNC(=O)CN(CC)C(=O)C1=CC=C(C=C1)N
55047024	CCCNC(=O)CNC(=O)C1=CC=C(C=C1)NCC
54818056	CCNC(=O)C1=CC=C(C=C1)NC(=O)CN(CC=C)CC=C
54818441	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNCC=C
54819087	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNCC2=CC=CO2
54820634	CCCCNC(=O)C1=CC=C(C=C1)NC(=O)CNCC
54820669	CCCN(CCC)C(=O)C1=CC=C(C=C1)NC(=O)CNCC
54820874	CCCNC(=O)C1=CC=C(C=C1)NC(=O)CNCC
54829283	CCCN(CCC)C(=O)C1=CC=C(C=C1)NC(=O)CNC(C)CC
54832644	CCCNC(=O)C1=CC=C(C=C1)NC(=O)CNCC2=CC=CC=C2Cl
54832834	CCCCNC(=O)C1=CC=C(C=C1)NC(=O)CNCC2=CC=CC=C2Cl
54832835	CCCN(CCC)C(=O)C1=CC=C(C=C1)NC(=O)CNCC2=CC=CC=C2Cl
54943253	CCNC(=O)CN(CC)C(=O)C1=CC=C(C=C1)O
59315152	C1=CC=C(C=C1)COC(=O)NC(CO)C2=CC=C(C=C2)Br
59320489	CC(=O)COC(=O)C1=CC2=C(N1)C=CO2
59503451	COC1=CC=C(C=C1)COC(=O)C(N)SC
58036075	CC1=CC=C(C=C1)C(=O)CNC(=O)C2=CC=NC=C2
57213255	COC(=O)C(CC1=CC=C(C=C1)C2=CSC=C2)N
57295388	C1=CC=C(C=C1)COC(=O)CNC(=S)N
56806309	CCNC(=O)COC(=O)CN(CC)CC1=CC=C(C=C1)Cl
58381513	COC1=CC=CC(=C1)CC(=O)CN
58459798	C1=CC=C(C=C1)COC(=O)NC(CO)C2=CC=C(C=C2)O
59898185	CCNC(=O)CN(CC)C1=CC=C(C=C1)N
60062238	C1=CC=C(C=C1)COC(=O)C(CCI)NP
60131458	COC1=CC=CC(=C1)C(=O)CNC(=O)C2=COC=C2
45358214	CCOC(=O)C1=CC=C(C=C1)CC(CO)N
43241212	CCN(CC)C1=CC=C(C=C1)C(=O)NC(CO)C(=O)O
43359346	CCN(CC)C1=CC=C(C=C1)C(=O)N2CSCC2C(=O)O
43814318	COC1=CC=C(C=C1)CNC(=O)C2CCCN2C(=O)NC3=CC=CC=C3
43815617	C1=CC=C(C=C1)CCNC(=O)CN(CC2=CN=CC=C2)C(=O)C3=CSN=N3
43816527	C1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNCC3=CC=CC=C3
43816529	C1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNCCC3=CCCCC3
43824738	C1COC(=O)C1NC2=CC=C(C=C2)C#N
43883088	CC1=CC=C(C=C1)C(=O)COC(=O)C(C)N
44195140	C1=CC=C(C=C1)COC(=O)CNC(=O)C2=CC=C(C=C2)N
44263936	CC1=CC(=C(C=C1CNC(=O)C2CCCN2C(=O)C(C(C3=CC=CC=C3)C4=CC=CC=C4)N)C)CN
44469193	CC1=C(C=CC(=N1)N)CNC(=O)C(CC2=CC(=C(C=C2)F)F)NC(=O)C3CCCN3C
52847977	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CC2=CC=CC=C2O
53436028	C1=CC=C(C=C1)COC(=O)NC(C(=O)C2=CC=CC=C2)Cl
53442678	C1=CC=C(C=C1)COC(=O)C(CCN)CN
54229393	C1=CC=C(C=C1)COC(=O)C(CCCCCN)N
51214695	CNC(=O)C1=CC=C(C=C1)NC(=O)CN(CC2=CC=CC=C2)CC3=CC=CC=C3
54479844	C1=CC=C(C=C1)COC(=O)NC(=O)CCN
54597095	CN(C1=CC=C(C=C1)C(=O)O)C2=CN=CC=C2
51684589	COC1=CC=C(C=C1)CNC(=O)C2CCCN2C(=O)NC3=CC=CC=C3
51684590	COC1=CC=C(C=C1)CNC(=O)C2CCCN2C(=O)NC3=CC=CC=C3
53772808	COC(=O)C(CC1=CC=C(C=C1)C2=CSC=C2)N
53826099	C1=CC=C(C=C1)COC(=O)C(=O)C(CO)N
53850773	C1=CC=C(C=C1)C(=O)COC(=O)C(CO)N
53558136	CCN(CC(=O)NC(C)C)C(=O)CNC(=O)CCC1=CC=C(C=C1)C
53567116	CC1=CSC(=N1)C2=CC=C(C=C2)NC(=O)CNC(=O)CNC(=O)C
53567699	CC1=CN=C(C=C1)NC(=O)CN(C)C(=O)CCNC2=NC=CC=N2
53573692	CCOC(=O)NCCNC(=O)CNC(=O)CCC1=CC=C(C=C1)C
53714594	COC1=CC=C(C=C1)COC(=O)C2CC(CN2)O
53724611	C1=CC=C(C=C1)COC(=O)CNC(=O)C2=CC(=CC=C2)N
53739507	CC(C1=CC=C(C=C1)C(=N)N)NC(=O)C2CCCN2C(=O)C(CC3=CC=CC=C3)N
51178262	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC(=C2)C
51183948	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CCNC(=O)C2=CC=CS2
51362291	CCOC(=O)C1CC2=CC=CC=C2CN1CC3=CC=C(C=C3)C
52824348	CC1=CC=C(C=C1)CCC(=O)NCC(=O)NC2=CC=C(C=C2)CN3CCN(CC3)CC4=CC=CC=C4
53381458	C1=CC=C(C=C1)C(=O)CN
53916330	C1=CC=C(C=C1)COC(=O)CNC2=CC=CC(=C2)N
51684730	CC1=CC=C(C=C1)NC(=O)C2CCCN2C(=O)NC3=CC=C(C=C3)C
51684731	CC1=CC=C(C=C1)NC(=O)C2CCCN2C(=O)NC3=CC=C(C=C3)C
52491539	CCNC(=O)CN(CC)CC1=CC=C(C=C1)C(C)(C)C
56144862	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=C(C=C(C=C2)C(=O)N3CCCCC3C)C
56184130	CCCN(CC)C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)N3CCCCC3
56269707	CN1CCN(CC1)C2=C(C=CC=N2)CNC(=O)CNC(=O)CC3CCCCC3
56280053	CCOC1=CC=C(C=C1)C2=CSC(=N2)NC(=O)CNC(=O)CC3CCCCC3
56321421	COC(=O)CCNC(=O)C1=CC=C(C=C1)NC(=O)NC2CCN(CC2)CCC3=CC=NC=C3
56437791	CC1=C(C=CC(=C1)CN2CCSCC2)NC(=O)CNC(=O)CCC(C)C
56534240	CNC(=O)C1CCCN1C(=O)CNC(=O)C2=CSC(=N2)C3=CC=C(C=C3)Cl
56555555	C1CCC(C1)CNC2=CC=C(C=C2)NC(=O)C3CCCN3C(=O)CC4=CC=CS4
55791708	C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)CNC(=O)CC3=CC(=CC=C3)F
55848355	COC(=O)CNC(=O)C1=CC(=CC=C1)NC(=O)C2=CC(=NN2)C3=CC=C(C=C3)Br
55865574	CCCNC(=O)CN(CCC)C(=O)C1=CC=C(C=C1)I
55897312	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC=C2N3C=CC=N3
45834771	CCCNC(=O)CN(CCC)C(=O)C1=CC=C(C=C1)NC(=O)C
45880866	C1CCN(C1)C(=O)C2=CC=C(C=C2)NC(=O)C3=CC(=NN3)C4=CC=CC=C4Cl
46791726	COC1=CC=CC(=C1)C(=O)COC(=O)CNC(=O)C2=CC=CO2
46390001	CC1=CC=C(C=C1)CC(=O)N2CSCC2C(=O)NCCC3=CSC=N3
46573351	C1=CC=C(C=C1)CNC(=O)CCNC(=O)C2=CC3=CC=CC=C3C=C2
46638275	C1=CC=C(C=C1)NC(=O)CN(CC2=CC=CO2)C(=O)CCNC(=O)C3=CC=CS3
51161811	CCN(CC)C(=O)CNC(=O)C1=CC=C(C=C1)OC
47087088	CCCCN(CC)C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)N3CCCC3
47137285	CCNC(=O)CN(CC)C(=O)C1=CC=C(C=C1)OC
47307350	CCCNC(=O)C1=CC=C(C=C1)NC(=O)NCC
47311675	CCN(CC)C(=O)CCNC(=O)C1=CC=C(C=C1)I
42985628	COC1=CC=C(C=C1)C2CC(=NN2C(=O)COC(=O)C3=CC=C(C=C3)NC(=O)C4CC4)C5=CC=CC=C5
42988951	C1=CC=C(C=C1)COC(=O)CNC(=O)C2=CC(=CC=C2)Cl
41791123	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC=C2C(C)(C)C
41877756	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CCC2=C(C=C(C=C2)C)C
42068550	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC=C2SC3=CC=CC=C3
42069176	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC=C2Br
42540559	CCCNC(=O)CN(C)C(=O)CN(C)CC1=CC=C(C=C1)C(=O)NC
40763287	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CCC2=CC=CC=C2F
43148183	COC(=O)C(CC1=CN=CC=C1)CN
43148341	CCOC(=O)C(CC1=CC=C(C=C1)C2=CC=CC=C2)CN
43172678	CCN(CC)C1=CC=C(C=C1)C(=O)NC(C)CC(=O)O
43213035	CCC1CCCCN1C(=O)CNC(=O)C2=CC=C(C=C2)N
39346455	C1=CC=C(C=C1)C(CO)NC(=O)C2=CN=CC=C2
39346458	C1=CC=C(C=C1)C(CO)NC(=O)C2=CN=CC=C2
40066460	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC(=O)NC2=CC=CC(=C2)C
40160590	C1=CC=C(C=C1)CNC(=O)CNC(=O)CCC2=CSC=C2
40173185	COC1=CC=C(C=C1)CNC(=O)C2CCCN2C(=O)C3CCCCC3
40173187	COC1=CC=C(C=C1)CNC(=O)C2CCCN2C(=O)C3CCCCC3
40212653	COC(=O)CCNC(=O)C1=CC2=C(N1)C=CC(=C2)Cl
40212774	COC(=O)CCNC(=O)C1=CC2=C(N1)C=CC(=C2)F
42614561	COC(=O)C1CCCN1C2=CC=CC(=C2)CO
42962301	COC1=CC=C(C=C1)CNC(=O)C2CCCN2C(=O)C3CCCCC3
44721107	COC1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)N
43728499	CCNC(=O)C1=CC=C(C=C1)NCC2=CC=CC=C2C
43728530	CCNC(=O)C1=CC=C(C=C1)NCC2CCCCC2
43795468	CCCN(CC(=O)C1=CC=C(C=C1)CC)C2CC2
43406139	CCN(CC)C1=CC=C(C=C1)C(=O)NC(CO)C(=O)OC
43814763	C1=CC=C(C=C1)CCN(CC(=O)NCC2=CC=CC=C2)C(=O)C3=CSN=N3
43814778	CC1=CC=C(C=C1)NC(=O)C2CCCN2C(=O)NC3=CC=C(C=C3)C
43823867	C1COC(=O)C1NCC2=CC=C(C=C2)C3=CC=CC=C3
44129558	C1=CC=C(C=C1)CCNC(=O)CN(CC2=CC=CC=N2)CC3=CC=CC=N3
44263934	CC1=C(C(=CC=C1)CNC(=O)C2CCCN2C(=O)C(C(C3=CC=CC=C3)C4=CC=CC=C4)N)C
43268790	CCCN(CC)C(=O)CNC(=O)C1=CC=C(C=C1)N
43373566	CN1CCC(CC1)NC(=O)CNC(=O)C2=CC=C(C=C2)N
54938039	CCN(CC)C(=O)CCNC(=O)C1=CC=C(C=C1)N
54795369	CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)CCC2=CC=C(C=C2)N
54795465	CCCN(CCC)C(=O)C1=CC=C(C=C1)NC(=O)CCC2=CC=CC=C2N
54795473	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CCC2=CC=CC=C2N
54795757	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CC2=CC=C(C=C2)N
54808563	CCCCNC(=O)C1=CC=C(C=C1)NC(=O)CN(C)CC2=CC=CC=C2
54808589	CCCN(CCC)C(=O)C1=CC=C(C=C1)NC(=O)CN(C)CC2=CC=CC=C2
54808843	CCCNC(=O)C1=CC=C(C=C1)NC(=O)CN(C)CC2=CC=CC=C2
54810225	C1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNC3=CC=CC=C3Cl
54810365	CCCN(CCC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=CC=C2
54810435	C1CCCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNC3=CC=CC=C3
54811917	C1CCC(CC1)NC(=O)C2=CC=C(C=C2)NC(=O)CNC3=CC=CC=C3C(=O)N
54813718	CC1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNC(C)(C)C
54813816	CC1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNCC3=CC=CC=C3
54813906	CCN(CC)C(=O)C1=CC(=CC=C1)NC(=O)CNC2=CC=C(C=C2)C
54813932	CCCN(CCC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=C(C=C2)C
54815053	CNC(=O)C1=CC=C(C=C1)NC(=O)CNCCC2=CC=CC=C2
54815121	C1COCCN1C(=O)C2=CC=C(C=C2)NC(=O)CNCCC3=CC=CC=C3
54816502	C1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNC3=CC=CC=C3Br
55278470	C1=CC(=CC2=C1C=CN2)C(CO)N
55283194	C1=CC(=CC2=C1C=CN2)C(CO)N
54834191	C1CCC(CC1)NC(=O)C2=CC(=CC=C2)NC(=O)CNC3=CC=C(C=C3)C(=O)N4CCCC4
54836507	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=C(C=C2)C(=O)NCC3CCCO3
54839831	CCCCNC(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC3=CC=CC=C3C=C2
54840936	C1CCC(CC1)NC(=O)C2=CC=C(C=C2)NC(=O)CNC3=CC=CC(=C3)C(=O)N4CCCC4
54841777	C1CCC(CC1)NC(=O)C2=CC(=CC=C2)NC(=O)CNC3=CC=C(C=C3)C(=O)N4CCCCC4
54842894	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=C(C=C2)C(=O)NCC3=CC=CO3
54843347	C1CCC(CC1)NC(=O)C2=CC=C(C=C2)NC(=O)CNC3=CC=CC(=C3)C(=O)N4CCCCC4
54843751	CC1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CN(C)C
54843759	CCCCNC(=O)C1=CC=C(C=C1)NC(=O)CNC2=CC=C(C=C2)C(=O)NC3CCCCC3
54817634	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC(C)C
54817893	CC1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CN(CC=C)CC=C
54818135	C1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNC3=CC=CC=C3F
54818320	CC1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)CNCC=C
54818412	CCCCNC(=O)C1=CC=C(C=C1)NC(=O)CNCC=C
54818439	CCCN(CCC)C(=O)C1=CC=C(C=C1)NC(=O)CNCC=C
54818814	CCCNC(=O)C1=CC=C(C=C1)NC(=O)CNCC2=CC=CO2
54819056	CCCCNC(=O)C1=CC=C(C=C1)NC(=O)CNCC2=CC=CO2
54819057	CCCN(CCC)C(=O)C1=CC=C(C=C1)NC(=O)CNCC2=CC=CO2
54819902	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNCCOC
54832130	CCCCNC(=O)C1=CC=C(C=C1)NCC(=O)NC2=CC=CC=C2C(=O)N
54832869	CCNC(=O)C1=CC=C(C=C1)NC(=O)CNCC2=CC=CC=C2Cl
55034665	CCNC(=O)C1=CC=C(C=C1)NCC2CCCC2
55159991	C1=CC=C(C=C1)C(CO)NC(=O)C2=CN=CC=C2
55174204	CCCCNC(=O)CN(CC)C1=CC=C(C=C1)N
55174400	CCCNC(=O)CN(CCC)C1=CC=C(C=C1)N
55174786	CCNC(=O)CCN(CC)C1=CC=C(C=C1)N
60131464	COC1=CC=CC(=C1)C(=O)CNCl
57842604	C1=CC=C(C=C1)COC(=O)CNCC2=CC=C(C=C2)Br
58903998	C1=CC=C(C=C1)COC(=O)C(CNCCN)N
59460665	COC(=O)C1=CC=C(C=C1)C(C(=O)N)N
58601936	C1=CC=C(C=C1)COC(=O)C(CNCCN)N
58734936	C1=CC=C(C=C1)COC(=O)NCC(=O)N
57269229	CCOC(C(=O)C1=CC=C(C=C1)F)N
57576795	COC1=CC=C(C=C1)C(=O)CNCl
56818793	CC(C)NC(=O)CN(CC1=CC=C(C=C1)C2=CC=CC=C2)CC(=O)N
57024742	CC(CNC(=O)C1=CN=CC=C1)CO
57084643	C1=CC=C(C=C1)CNCC(=O)CO
57089489	C1=CC=C(C=C1)COC(=O)CC(CC#N)N
57092260	C1=CC=C(C=C1)OC(=O)CCNN
57102314	CCNCC(=O)C1=CC=C(C=C1)C
57127619	C1=CC=C(C=C1)C(=O)COC(=O)CNC=O
57139926	C1=CC=C(C=C1)CCOC(=O)C(CC2=CN=CN2)N
21415840	COC(=O)C1=CC=C(C=C1)C(C(=O)O)N
21834687	C1=CC=C(C=C1)COC(=O)CC(CC#N)N
21861501	CCOC(=O)C1C(N1)C2=CC=C(C=C2)O
22074761	COC(=O)CNC1=CC=C(C=C1)N
22108089	C1=CC=C(C=C1)CCNC(=O)COC(=O)C2=CC(=CN2)Br
22862061	COC1=CC=C(C=C1)COC(=O)C(CC2=CC=CC=C2)N
22918166	C1=CC=C(C=C1)COC(=O)CCNC(=O)CN
23133270	C1=CC=C(C=C1)COC(=O)C(CC2=CC=CC=C2Br)N
23133271	C1=CC=C(C=C1)COC(=O)C(CC2=CC=CC=C2Cl)N
23764909	CC1CCN(CC1)C(=O)CCNC(=O)C2=CC=C(C=C2)Cl
23802675	CC1=C(N=CC=C1)NC(=O)COC(=O)C2=CC=C(C=C2)N
23884223	CC1=CC=C(C=C1)NCC(=O)C2=CN=CC=C2
23999534	C1=CC=C(C=C1)CNC(=O)COC(=O)C2=CC(=CC=C2)N
24023748	COC1=CC=C(C=C1)C2CC(=NN2C(=O)COC(=O)C3=CC=C(C=C3)N)C4=CC5=CC=CC=C5C=C4
24054765	CCOC1=CC=CC=C1NC(=O)COC(=O)C2=CC(=CC=C2)N
18122860	C1=CC=C(C=C1)CCNC(=O)COC(=O)C2=CC(=CN2)Cl
20956089	COC1=CC=C(C=C1)CNC(=O)CN
21239315	C1=CC=C(C=C1)C(=O)CNC(=O)C2=CN=CC=C2
20381401	C1=CC=C(C=C1)C(C=O)NC(=O)C2=CN=CC=C2
20476358	C1=CC=C(C=C1)COC(=O)C(CN)C(=O)O
20574769	COC1=CC=C(C=C1)COC(=O)C2CC(CN2)O
20659339	COC(C(=O)O)NC1=CC=C(C=C1)N
18792818	COC(=O)CNC1=CC=C(C=C1)F
19032033	C1=CC=C(C=C1)COC(=O)N(CC(=O)O)C2=CC=CC=C2
19164013	CCN(CC)C(=O)CNCC1=CC=C(C=C1)C
19926213	C1=CC=C(C=C1)COC(=O)CCNC(=O)CCCCN
19926276	C1=CC=C(C=C1)COC(=O)CCNC(=O)CCCN
19990837	CCOC1=CC=CC(=C1)C(=O)CN
20098593	COC1=CC=CC=C1C(=O)COC(=O)C2=CC=C(C=C2)N
20181728	CCOC1=CC=C(C=C1)C(=O)COC(=O)C2=CC=C(C=C2)N
20235045	C1=CC=C(C=C1)COC(=O)C(CC2=NC=CN2)N
14760384	COC1=CC=C(C=C1)COC(=O)C(CC2=CC=CC=C2)N
14760385	COC1=CC=C(C=C1)COC(=O)C(CC2=CC=CC=C2)N
15247499	C1=CC=C(C=C1)COC(=O)NCC(=O)C2=CC=C(C=C2)Cl
13391260	C1=CC=C2C(=C1)C(=CS2)C(C(=O)O)N
14192021	COC1=CC=C(C=C1)CNCC(=O)C2=CC=CC=C2
14199843	CC1=CC=C(C=C1)OC(=O)CNN
14234009	C1=CC=C(C=C1)COC(=O)NC(CO)C=O
14234010	C1=CC=C(C=C1)COC(=O)NC(CO)C=O
14302898	COC1=CC=C(C=C1)CC(=O)CN
11622569	CCOC(=O)C1C(N1)C2=CC=C(C=C2)O
11658450	COC1=CC=C(C=C1)CC(C(=O)O)N
11716996	C1=CC=C(C=C1)COC(=O)C(CC2=CC=CC=C2Br)N
13466378	CCOC(=O)CNC(=O)C1=CC2=C(N1)C(=CC=C2)Cl
13470731	C1=CC=C(C=C1)C(=O)CNC(=O)C2=CSC=C2
12329483	C1=CC=C(C=C1)C(=O)CCNC2=CN=CC=C2
12336269	COC1=CC=C(C=C1)NCC(=O)C2=CC=CC=C2
12358298	C1=CC=C(C=C1)C(=O)CNCC2=CN=CC=C2
11298576	COC(=O)CNC1=CC=C(C=C1)Cl
11427459	COC1=CC=C(C=C1)C(=O)CCN
32319304	COC1=CC=C(C=C1)CNC(=O)CCNC(=O)C2=CSC=C2
32845413	C1=CC=C(C=C1)NC(=O)COC(=O)C2=CC(=NN2)C3=CC=C(C=C3)Br
34231167	CCCCNC(=O)CNC(=O)C1=CC=C(C=C1)C
34968442	CCNC(=O)C1=CC(=CC=C1)NC(=O)CN(CC2=CC=C(C=C2)C)C3CC3
28801145	C1CCCN(CCC1)C(=O)CNC(=O)C2=CC=C(C=C2)N
28829676	C1=CC=C(C=C1)CNC(=O)CNCC2=CN=CC=C2
28840615	C1=CC=C(C=C1)C2=CSC3=NC=NC(=C23)NCC(=O)NCC(=O)O
28843814	CC1=CC(=C(C=C1)C2=CSC3=NC=NC(=C23)NCC(=O)NCC(=O)O)C
28876908	COC(=O)CNC1=CC=C(C=C1)I
28232071	CC1=CC=C(C=C1)NC(=O)CN(C)C(=O)CCNC(=O)C2=CC=CS2
29914019	CCN(CC)C(=O)C1=CC(=CC=C1)NC(=O)CCC2=CC=C(C=C2)C
29949447	COC(=O)C1CCCN1C2=CC=CC(=C2)CO
29949451	COC(=O)C1CCCN1C2=CC=CC(=C2)CO
30581354	C1=CC=C(C=C1)COC(=O)CNC(=O)C2=CC(=CC=C2)F
30706648	CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)CNC2=C(C=CC=C2C)C
28579181	C1=CC=C(C=C1)NC(=O)CNCCC2=CC=CC=N2
28584427	CC1=CC=C(C=C1)CNCC(=O)NC(=O)N
28708775	C1CN(CCN1)C(=O)CNC(=O)CC2=CC=C(C=C2)F
28708776	C1CN(CCN1)C(=O)CNC(=O)CC2=CC=C(C=C2)Cl
9374487	CC1=CC=C(C=C1)NC(=O)CN(C)C(=O)CCNC(=O)N
9385602	CCC1=CC=C(C=C1)C(=O)COC(=O)C2=CC(=CN2)C(=O)C
9385626	CCCC1=CC=C(C=C1)C(=O)COC(=O)C2=CC(=CN2)C(=O)C
9433373	CCNC(=O)CN(CC)CC(=O)NC1=CC=C(C=C1)C(=O)N(CC)CC
9454143	CCN(CC(=O)NCC1=CC=CS1)C(=O)CCNC(=O)C2=CC=C(C=C2)Cl
10774299	COC1=CC=C(C=C1)CC(C(=O)O)N
10797979	COC1=CC=C(C=C1)CC(C(=O)O)N
10813646	CC1=C(C(=CC=C1)CNC(=O)C2CCCN2C(=O)C(C(C3=CC=CC=C3)C4=CC=CC=C4)N)C
10859609	COC(=O)C(CC1=CC=CC=C1)NC(=O)C2=CC=C(N2)CO
10867910	C1=CC=C(C=C1)COC(=O)NC(CO)C=O
10612160	COC1=CC=C(C=C1)C(C(=O)O)NCC2=CC=CC=C2
11086870	COC1=CC=C(C=C1)C(C(=O)O)NCC2=CC=CC=C2
11138737	C1=CC=C(C=C1)COC(=O)C(CO)NC=O
11184783	CCOC(=O)C1C(N1)C2=CC=C(C=C2)Br
